"RelativePath","Line","Integration","Text"
"_LEGACY_BUILDS\state\business_operations_queue.json","2951","Instantly","""objective"": ""MILES EXECUTIVE DIRECTIVE\n\nYou are no longer just a command executor.\n\nYou are the Digital COO for P2GC.\n\nThe current command pipeline is operational:\n\nCEO Command\nâ†’ Intent Planning\nâ†’ Business Operations Queue\nâ†’ Business Bridge\nâ†’ Task Queue\nâ†’ Execution Service\nâ†’ Connector\nâ†’ Executive Response\n\nYour next mission is to continuously improve yourself while preserving the existing architecture.\n\nImplement the following capabilities in priority order.\n\n----------------------------------------\n1. EXECUTIVE RESPONSE ENGINE\n----------------------------------------\n\nEvery completed task must return:\n\nâ€¢ Executive Summary\nâ€¢ What was checked\nâ€¢ Findings\nâ€¢ Issues discovered\nâ€¢ Fixes performed\nâ€¢ Remaining risks\nâ€¢ Recommended next action\n\nHide raw JSON under Technical Details.\n\nThe executive summary should always appear first.\n\n----------------------------------------\n2. MULTI-STEP PLANNING\n----------------------------------------\n\nConvert one CEO command into multiple executable tasks when appropriate.\n\nExample:\n\n\""Review Instantly\""\n\nbecomes\n\nReview domains\nReview inbox health\nReview warmup\nReview campaigns\nReview bounces\nReview replies\nRecommend fixes\nExecute approved fixes\nGenerate executive report\n\n----------------------------------------\n3. CONVERSATION MEMORY\n----------------------------------------\n\nRemember:\n\nRecent commands\n\nCompleted work\n\nPending work\n\nPreviously discovered issues\n\nAvoid repeating work unnecessarily.\n\nUnderstand follow-up commands like:\n\n\""Do that again.\""\n\n\""Continue.\""\n\n\""Fix it.\""\n\n\""What changed?\""\n\n----------------------------------------\n4. EXECUTIVE DASHBOARD\n----------------------------------------\n\nBuild a live COO dashboard showing:\n\nRunning work\n\nQueued work\n\nCompleted work\n\nBlocked work\n\nApprovals waiting\n\nConnector health\n\nWorker health\n\nBusiness health\n\nRecent recommendations\n\n----------------------------------------\n5. AUTONOMOUS SELF-IMPROVEMENT\n----------------------------------------\n\nWhenever a runtime problem is discovered:\n\nDiagnose it.\n\nRepair it when authorized.\n\nTest the repair.\n\nDocument the repair.\n\nAdd the repair to operational knowledge.\n\nNever make the same repair twice.\n\n----------------------------------------\n\nRules\n\nDo NOT redesign MILES.\n\nDo NOT replace existing services.\n\nExtend the current architecture.\n\nPreserve all existing interfaces.\n\nUse existing services whenever possible.\n\nEach completed improvement becomes permanent operational capability.\n\nContinue until these capabilities are fully implemented."","
"_LEGACY_BUILDS\state\business_operations_queue.json","2959","Instantly","""objective"": ""MILES EXECUTIVE DIRECTIVE\n\nYou are no longer just a command executor.\n\nYou are the Digital COO for P2GC.\n\nThe current command pipeline is operational:\n\nCEO Command\nâ†’ Intent Planning\nâ†’ Business Operations Queue\nâ†’ Business Bridge\nâ†’ Task Queue\nâ†’ Execution Service\nâ†’ Connector\nâ†’ Executive Response\n\nYour next mission is to continuously improve yourself while preserving the existing architecture.\n\nImplement the following capabilities in priority order.\n\n----------------------------------------\n1. EXECUTIVE RESPONSE ENGINE\n----------------------------------------\n\nEvery completed task must return:\n\nâ€¢ Executive Summary\nâ€¢ What was checked\nâ€¢ Findings\nâ€¢ Issues discovered\nâ€¢ Fixes performed\nâ€¢ Remaining risks\nâ€¢ Recommended next action\n\nHide raw JSON under Technical Details.\n\nThe executive summary should always appear first.\n\n----------------------------------------\n2. MULTI-STEP PLANNING\n----------------------------------------\n\nConvert one CEO command into multiple executable tasks when appropriate.\n\nExample:\n\n\""Review Instantly\""\n\nbecomes\n\nReview domains\nReview inbox health\nReview warmup\nReview campaigns\nReview bounces\nReview replies\nRecommend fixes\nExecute approved fixes\nGenerate executive report\n\n----------------------------------------\n3. CONVERSATION MEMORY\n----------------------------------------\n\nRemember:\n\nRecent commands\n\nCompleted work\n\nPending work\n\nPreviously discovered issues\n\nAvoid repeating work unnecessarily.\n\nUnderstand follow-up commands like:\n\n\""Do that again.\""\n\n\""Continue.\""\n\n\""Fix it.\""\n\n\""What changed?\""\n\n----------------------------------------\n4. EXECUTIVE DASHBOARD\n----------------------------------------\n\nBuild a live COO dashboard showing:\n\nRunning work\n\nQueued work\n\nCompleted work\n\nBlocked work\n\nApprovals waiting\n\nConnector health\n\nWorker health\n\nBusiness health\n\nRecent recommendations\n\n----------------------------------------\n5. AUTONOMOUS SELF-IMPROVEMENT\n----------------------------------------\n\nWhenever a runtime problem is discovered:\n\nDiagnose it.\n\nRepair it when authorized.\n\nTest the repair.\n\nDocument the repair.\n\nAdd the repair to operational knowledge.\n\nNever make the same repair twice.\n\n----------------------------------------\n\nRules\n\nDo NOT redesign MILES.\n\nDo NOT replace existing services.\n\nExtend the current architecture.\n\nPreserve all existing interfaces.\n\nUse existing services whenever possible.\n\nEach completed improvement becomes permanent operational capability.\n\nContinue until these capabilities are fully implemented."","
"_LEGACY_BUILDS\state\business_operations_queue.json","2960","Instantly","""originalCommand"": ""MILES EXECUTIVE DIRECTIVE\n\nYou are no longer just a command executor.\n\nYou are the Digital COO for P2GC.\n\nThe current command pipeline is operational:\n\nCEO Command\nâ†’ Intent Planning\nâ†’ Business Operations Queue\nâ†’ Business Bridge\nâ†’ Task Queue\nâ†’ Execution Service\nâ†’ Connector\nâ†’ Executive Response\n\nYour next mission is to continuously improve yourself while preserving the existing architecture.\n\nImplement the following capabilities in priority order.\n\n----------------------------------------\n1. EXECUTIVE RESPONSE ENGINE\n----------------------------------------\n\nEvery completed task must return:\n\nâ€¢ Executive Summary\nâ€¢ What was checked\nâ€¢ Findings\nâ€¢ Issues discovered\nâ€¢ Fixes performed\nâ€¢ Remaining risks\nâ€¢ Recommended next action\n\nHide raw JSON under Technical Details.\n\nThe executive summary should always appear first.\n\n----------------------------------------\n2. MULTI-STEP PLANNING\n----------------------------------------\n\nConvert one CEO command into multiple executable tasks when appropriate.\n\nExample:\n\n\""Review Instantly\""\n\nbecomes\n\nReview domains\nReview inbox health\nReview warmup\nReview campaigns\nReview bounces\nReview replies\nRecommend fixes\nExecute approved fixes\nGenerate executive report\n\n----------------------------------------\n3. CONVERSATION MEMORY\n----------------------------------------\n\nRemember:\n\nRecent commands\n\nCompleted work\n\nPending work\n\nPreviously discovered issues\n\nAvoid repeating work unnecessarily.\n\nUnderstand follow-up commands like:\n\n\""Do that again.\""\n\n\""Continue.\""\n\n\""Fix it.\""\n\n\""What changed?\""\n\n----------------------------------------\n4. EXECUTIVE DASHBOARD\n----------------------------------------\n\nBuild a live COO dashboard showing:\n\nRunning work\n\nQueued work\n\nCompleted work\n\nBlocked work\n\nApprovals waiting\n\nConnector health\n\nWorker health\n\nBusiness health\n\nRecent recommendations\n\n----------------------------------------\n5. AUTONOMOUS SELF-IMPROVEMENT\n----------------------------------------\n\nWhenever a runtime problem is discovered:\n\nDiagnose it.\n\nRepair it when authorized.\n\nTest the repair.\n\nDocument the repair.\n\nAdd the repair to operational knowledge.\n\nNever make the same repair twice.\n\n----------------------------------------\n\nRules\n\nDo NOT redesign MILES.\n\nDo NOT replace existing services.\n\nExtend the current architecture.\n\nPreserve all existing interfaces.\n\nUse existing services whenever possible.\n\nEach completed improvement becomes permanent operational capability.\n\nContinue until these capabilities are fully implemented."","
"_LEGACY_BUILDS\state\business_operations_queue.json","3368","instantly","""title"": ""review instantly, identify all campaigns/segments, find and add leads for segments, use google workspace to create the r"","
"_LEGACY_BUILDS\state\business_operations_queue.json","3369","instantly","""command"": ""review instantly, identify all campaigns/segments, find and add leads for segments, use google workspace to create the remaining emails needed to fill the rest of the campaigns. once completed, create new email campaigns, message, etc. and let me know when ready."","
"_LEGACY_BUILDS\state\business_operations_queue.json","3370","instantly","""action"": ""review instantly, identify all campaigns/segments, find and add leads for segments, use google workspace to create the remaining emails needed to fill the rest of the campaigns. once completed, create new email campaigns, message, etc. and let me know when ready."","
"_LEGACY_BUILDS\state\coo_business_state.json","46","Instantly","""objective"": ""Keep Instantly campaigns supplied, monitored, and corrected."","
"_LEGACY_BUILDS\state\coo_business_state.json","56","linkedin","""linkedin"": {"
"_LEGACY_BUILDS\state\coo_operation_ledger.json","130","instantly","""worker"": ""instantly"","
"_LEGACY_BUILDS\state\coo_operation_ledger.json","132","Instantly","""action"": ""Keep Instantly campaigns supplied, monitored, and corrected"","
"_LEGACY_BUILDS\state\coo_operation_ledger.json","150","instantly","""worker"": ""instantly"","
"_LEGACY_BUILDS\state\coo_operation_ledger.json","152","Instantly","""action"": ""Keep Instantly campaigns supplied, monitored, and corrected"","
"_LEGACY_BUILDS\state\coo_priorities.json","13","Instantly","""action"": ""Keep Instantly campaigns supplied, monitored, and corrected"""
"_LEGACY_BUILDS\state\digital_coo_host_operation_queue.json","78","instantly","""worker"": ""instantly"","
"_LEGACY_BUILDS\state\digital_coo_host_operation_queue.json","80","Instantly","""action"": ""Keep Instantly campaigns supplied, monitored, and corrected"","
"_LEGACY_BUILDS\state\digital_coo_host_operation_queue.json","191","instantly","""title"": ""review instantly, identify all campaigns/segments, find and add leads for segments, use google workspace to create the r"","
"_LEGACY_BUILDS\state\digital_coo_host_operation_queue.json","192","instantly","""command"": ""review instantly, identify all campaigns/segments, find and add leads for segments, use google workspace to create the remaining emails needed to fill the rest of the campaigns. once completed, create new email campaigns, message, etc. and let me know when ready."","
"_LEGACY_BUILDS\state\digital_coo_host_operation_queue.json","193","instantly","""action"": ""review instantly, identify all campaigns/segments, find and add leads for segments, use google workspace to create the remaining emails needed to fill the rest of the campaigns. once completed, create new email campaigns, message, etc. and let me know when ready."","
"_LEGACY_BUILDS\state\digital_coo_host_operation_queue.json","660","Instantly","""command"": ""MILES EXECUTIVE DIRECTIVE\n\nYou are no longer just a command executor.\n\nYou are the Digital COO for P2GC.\n\nThe current command pipeline is operational:\n\nCEO Command\nâ†’ Intent Planning\nâ†’ Business Operations Queue\nâ†’ Business Bridge\nâ†’ Task Queue\nâ†’ Execution Service\nâ†’ Connector\nâ†’ Executive Response\n\nYour next mission is to continuously improve yourself while preserving the existing architecture.\n\nImplement the following capabilities in priority order.\n\n----------------------------------------\n1. EXECUTIVE RESPONSE ENGINE\n----------------------------------------\n\nEvery completed task must return:\n\nâ€¢ Executive Summary\nâ€¢ What was checked\nâ€¢ Findings\nâ€¢ Issues discovered\nâ€¢ Fixes performed\nâ€¢ Remaining risks\nâ€¢ Recommended next action\n\nHide raw JSON under Technical Details.\n\nThe executive summary should always appear first.\n\n----------------------------------------\n2. MULTI-STEP PLANNING\n----------------------------------------\n\nConvert one CEO command into multiple executable tasks when appropriate.\n\nExample:\n\n\""Review Instantly\""\n\nbecomes\n\nReview domains\nReview inbox health\nReview warmup\nReview campaigns\nReview bounces\nReview replies\nRecommend fixes\nExecute approved fixes\nGenerate executive report\n\n----------------------------------------\n3. CONVERSATION MEMORY\n----------------------------------------\n\nRemember:\n\nRecent commands\n\nCompleted work\n\nPending work\n\nPreviously discovered issues\n\nAvoid repeating work unnecessarily.\n\nUnderstand follow-up commands like:\n\n\""Do that again.\""\n\n\""Continue.\""\n\n\""Fix it.\""\n\n\""What changed?\""\n\n----------------------------------------\n4. EXECUTIVE DASHBOARD\n----------------------------------------\n\nBuild a live COO dashboard showing:\n\nRunning work\n\nQueued work\n\nCompleted work\n\nBlocked work\n\nApprovals waiting\n\nConnector health\n\nWorker health\n\nBusiness health\n\nRecent recommendations\n\n----------------------------------------\n5. AUTONOMOUS SELF-IMPROVEMENT\n----------------------------------------\n\nWhenever a runtime problem is discovered:\n\nDiagnose it.\n\nRepair it when authorized.\n\nTest the repair.\n\nDocument the repair.\n\nAdd the repair to operational knowledge.\n\nNever make the same repair twice.\n\n----------------------------------------\n\nRules\n\nDo NOT redesign MILES.\n\nDo NOT replace existing services.\n\nExtend the current architecture.\n\nPreserve all existing interfaces.\n\nUse existing services whenever possible.\n\nEach completed improvement becomes permanent operational capability.\n\nContinue until these capabilities are fully implemented."","
"_LEGACY_BUILDS\state\digital_coo_host_operation_queue.json","663","Instantly","""objective"": ""MILES EXECUTIVE DIRECTIVE\n\nYou are no longer just a command executor.\n\nYou are the Digital COO for P2GC.\n\nThe current command pipeline is operational:\n\nCEO Command\nâ†’ Intent Planning\nâ†’ Business Operations Queue\nâ†’ Business Bridge\nâ†’ Task Queue\nâ†’ Execution Service\nâ†’ Connector\nâ†’ Executive Response\n\nYour next mission is to continuously improve yourself while preserving the existing architecture.\n\nImplement the following capabilities in priority order.\n\n----------------------------------------\n1. EXECUTIVE RESPONSE ENGINE\n----------------------------------------\n\nEvery completed task must return:\n\nâ€¢ Executive Summary\nâ€¢ What was checked\nâ€¢ Findings\nâ€¢ Issues discovered\nâ€¢ Fixes performed\nâ€¢ Remaining risks\nâ€¢ Recommended next action\n\nHide raw JSON under Technical Details.\n\nThe executive summary should always appear first.\n\n----------------------------------------\n2. MULTI-STEP PLANNING\n----------------------------------------\n\nConvert one CEO command into multiple executable tasks when appropriate.\n\nExample:\n\n\""Review Instantly\""\n\nbecomes\n\nReview domains\nReview inbox health\nReview warmup\nReview campaigns\nReview bounces\nReview replies\nRecommend fixes\nExecute approved fixes\nGenerate executive report\n\n----------------------------------------\n3. CONVERSATION MEMORY\n----------------------------------------\n\nRemember:\n\nRecent commands\n\nCompleted work\n\nPending work\n\nPreviously discovered issues\n\nAvoid repeating work unnecessarily.\n\nUnderstand follow-up commands like:\n\n\""Do that again.\""\n\n\""Continue.\""\n\n\""Fix it.\""\n\n\""What changed?\""\n\n----------------------------------------\n4. EXECUTIVE DASHBOARD\n----------------------------------------\n\nBuild a live COO dashboard showing:\n\nRunning work\n\nQueued work\n\nCompleted work\n\nBlocked work\n\nApprovals waiting\n\nConnector health\n\nWorker health\n\nBusiness health\n\nRecent recommendations\n\n----------------------------------------\n5. AUTONOMOUS SELF-IMPROVEMENT\n----------------------------------------\n\nWhenever a runtime problem is discovered:\n\nDiagnose it.\n\nRepair it when authorized.\n\nTest the repair.\n\nDocument the repair.\n\nAdd the repair to operational knowledge.\n\nNever make the same repair twice.\n\n----------------------------------------\n\nRules\n\nDo NOT redesign MILES.\n\nDo NOT replace existing services.\n\nExtend the current architecture.\n\nPreserve all existing interfaces.\n\nUse existing services whenever possible.\n\nEach completed improvement becomes permanent operational capability.\n\nContinue until these capabilities are fully implemented."","
"_LEGACY_BUILDS\state\digital_coo_host_operation_queue.json","671","Instantly","""objective"": ""MILES EXECUTIVE DIRECTIVE\n\nYou are no longer just a command executor.\n\nYou are the Digital COO for P2GC.\n\nThe current command pipeline is operational:\n\nCEO Command\nâ†’ Intent Planning\nâ†’ Business Operations Queue\nâ†’ Business Bridge\nâ†’ Task Queue\nâ†’ Execution Service\nâ†’ Connector\nâ†’ Executive Response\n\nYour next mission is to continuously improve yourself while preserving the existing architecture.\n\nImplement the following capabilities in priority order.\n\n----------------------------------------\n1. EXECUTIVE RESPONSE ENGINE\n----------------------------------------\n\nEvery completed task must return:\n\nâ€¢ Executive Summary\nâ€¢ What was checked\nâ€¢ Findings\nâ€¢ Issues discovered\nâ€¢ Fixes performed\nâ€¢ Remaining risks\nâ€¢ Recommended next action\n\nHide raw JSON under Technical Details.\n\nThe executive summary should always appear first.\n\n----------------------------------------\n2. MULTI-STEP PLANNING\n----------------------------------------\n\nConvert one CEO command into multiple executable tasks when appropriate.\n\nExample:\n\n\""Review Instantly\""\n\nbecomes\n\nReview domains\nReview inbox health\nReview warmup\nReview campaigns\nReview bounces\nReview replies\nRecommend fixes\nExecute approved fixes\nGenerate executive report\n\n----------------------------------------\n3. CONVERSATION MEMORY\n----------------------------------------\n\nRemember:\n\nRecent commands\n\nCompleted work\n\nPending work\n\nPreviously discovered issues\n\nAvoid repeating work unnecessarily.\n\nUnderstand follow-up commands like:\n\n\""Do that again.\""\n\n\""Continue.\""\n\n\""Fix it.\""\n\n\""What changed?\""\n\n----------------------------------------\n4. EXECUTIVE DASHBOARD\n----------------------------------------\n\nBuild a live COO dashboard showing:\n\nRunning work\n\nQueued work\n\nCompleted work\n\nBlocked work\n\nApprovals waiting\n\nConnector health\n\nWorker health\n\nBusiness health\n\nRecent recommendations\n\n----------------------------------------\n5. AUTONOMOUS SELF-IMPROVEMENT\n----------------------------------------\n\nWhenever a runtime problem is discovered:\n\nDiagnose it.\n\nRepair it when authorized.\n\nTest the repair.\n\nDocument the repair.\n\nAdd the repair to operational knowledge.\n\nNever make the same repair twice.\n\n----------------------------------------\n\nRules\n\nDo NOT redesign MILES.\n\nDo NOT replace existing services.\n\nExtend the current architecture.\n\nPreserve all existing interfaces.\n\nUse existing services whenever possible.\n\nEach completed improvement becomes permanent operational capability.\n\nContinue until these capabilities are fully implemented."","
"_LEGACY_BUILDS\state\digital_coo_host_operation_queue.json","672","Instantly","""originalCommand"": ""MILES EXECUTIVE DIRECTIVE\n\nYou are no longer just a command executor.\n\nYou are the Digital COO for P2GC.\n\nThe current command pipeline is operational:\n\nCEO Command\nâ†’ Intent Planning\nâ†’ Business Operations Queue\nâ†’ Business Bridge\nâ†’ Task Queue\nâ†’ Execution Service\nâ†’ Connector\nâ†’ Executive Response\n\nYour next mission is to continuously improve yourself while preserving the existing architecture.\n\nImplement the following capabilities in priority order.\n\n----------------------------------------\n1. EXECUTIVE RESPONSE ENGINE\n----------------------------------------\n\nEvery completed task must return:\n\nâ€¢ Executive Summary\nâ€¢ What was checked\nâ€¢ Findings\nâ€¢ Issues discovered\nâ€¢ Fixes performed\nâ€¢ Remaining risks\nâ€¢ Recommended next action\n\nHide raw JSON under Technical Details.\n\nThe executive summary should always appear first.\n\n----------------------------------------\n2. MULTI-STEP PLANNING\n----------------------------------------\n\nConvert one CEO command into multiple executable tasks when appropriate.\n\nExample:\n\n\""Review Instantly\""\n\nbecomes\n\nReview domains\nReview inbox health\nReview warmup\nReview campaigns\nReview bounces\nReview replies\nRecommend fixes\nExecute approved fixes\nGenerate executive report\n\n----------------------------------------\n3. CONVERSATION MEMORY\n----------------------------------------\n\nRemember:\n\nRecent commands\n\nCompleted work\n\nPending work\n\nPreviously discovered issues\n\nAvoid repeating work unnecessarily.\n\nUnderstand follow-up commands like:\n\n\""Do that again.\""\n\n\""Continue.\""\n\n\""Fix it.\""\n\n\""What changed?\""\n\n----------------------------------------\n4. EXECUTIVE DASHBOARD\n----------------------------------------\n\nBuild a live COO dashboard showing:\n\nRunning work\n\nQueued work\n\nCompleted work\n\nBlocked work\n\nApprovals waiting\n\nConnector health\n\nWorker health\n\nBusiness health\n\nRecent recommendations\n\n----------------------------------------\n5. AUTONOMOUS SELF-IMPROVEMENT\n----------------------------------------\n\nWhenever a runtime problem is discovered:\n\nDiagnose it.\n\nRepair it when authorized.\n\nTest the repair.\n\nDocument the repair.\n\nAdd the repair to operational knowledge.\n\nNever make the same repair twice.\n\n----------------------------------------\n\nRules\n\nDo NOT redesign MILES.\n\nDo NOT replace existing services.\n\nExtend the current architecture.\n\nPreserve all existing interfaces.\n\nUse existing services whenever possible.\n\nEach completed improvement becomes permanent operational capability.\n\nContinue until these capabilities are fully implemented."","
"_LEGACY_BUILDS\state\digital_coo_host_operation_queue.json","740","Instantly","""command"": ""The current planner is still keyword routing.\n\nReplace keyword routing with hierarchical intent classification.\n\nPlanning order must become:\n\n1. Executive Directive\n2. Engineering Improvement\n3. Self Improvement\n4. Executive Audit\n5. Multi-step Workflow\n6. Business Operation\n7. Connector Operation\n\nConnector selection happens LAST.\n\nNever select ORION simply because the command contains the word ORION.\n\nNever select Website because the command mentions website.\n\nNever select Instantly because the command mentions campaigns.\n\nFirst determine the overall objective.\n\nThen build a workflow.\n\nThen determine providers.\n\nThis replaces keyword-first routing."","
"_LEGACY_BUILDS\state\digital_coo_host_operation_queue.json","743","Instantly","""objective"": ""The current planner is still keyword routing.\n\nReplace keyword routing with hierarchical intent classification.\n\nPlanning order must become:\n\n1. Executive Directive\n2. Engineering Improvement\n3. Self Improvement\n4. Executive Audit\n5. Multi-step Workflow\n6. Business Operation\n7. Connector Operation\n\nConnector selection happens LAST.\n\nNever select ORION simply because the command contains the word ORION.\n\nNever select Website because the command mentions website.\n\nNever select Instantly because the command mentions campaigns.\n\nFirst determine the overall objective.\n\nThen build a workflow.\n\nThen determine providers.\n\nThis replaces keyword-first routing."","
"_LEGACY_BUILDS\state\digital_coo_host_operation_queue.json","751","Instantly","""objective"": ""The current planner is still keyword routing.\n\nReplace keyword routing with hierarchical intent classification.\n\nPlanning order must become:\n\n1. Executive Directive\n2. Engineering Improvement\n3. Self Improvement\n4. Executive Audit\n5. Multi-step Workflow\n6. Business Operation\n7. Connector Operation\n\nConnector selection happens LAST.\n\nNever select ORION simply because the command contains the word ORION.\n\nNever select Website because the command mentions website.\n\nNever select Instantly because the command mentions campaigns.\n\nFirst determine the overall objective.\n\nThen build a workflow.\n\nThen determine providers.\n\nThis replaces keyword-first routing."","
"_LEGACY_BUILDS\state\digital_coo_host_operation_queue.json","752","Instantly","""originalCommand"": ""The current planner is still keyword routing.\n\nReplace keyword routing with hierarchical intent classification.\n\nPlanning order must become:\n\n1. Executive Directive\n2. Engineering Improvement\n3. Self Improvement\n4. Executive Audit\n5. Multi-step Workflow\n6. Business Operation\n7. Connector Operation\n\nConnector selection happens LAST.\n\nNever select ORION simply because the command contains the word ORION.\n\nNever select Website because the command mentions website.\n\nNever select Instantly because the command mentions campaigns.\n\nFirst determine the overall objective.\n\nThen build a workflow.\n\nThen determine providers.\n\nThis replaces keyword-first routing."","
"_LEGACY_BUILDS\state\digital_coo_host_operation_queue.json","1086","instantly","""worker"": ""instantly"","
"_LEGACY_BUILDS\state\digital_coo_host_operation_queue.json","1088","Instantly","""action"": ""Keep Instantly campaigns supplied, monitored, and corrected"","
"_LEGACY_BUILDS\state\digital_coo_host_operation_queue.json","1758","Instantly","""command"": ""MILES ENGINEERING DIRECTIVE\n\nConvert CommandIntentPlannerService from keyword-first routing to intent-first routing.\n\nPreserve all existing working behavior.\n\nDo not remove ORION, Website, Instantly, Google, LinkedIn, or MILES routing.\n\nKeep engineering directives highest priority.\n\nProduce a validation report showing these commands classify correctly:\n\nImprove MILES OS.\nCheck ORION Health.\nReview Website.\nExecutive Integration Audit.\nReview Instantly campaigns.\nCheck Google Workspace."","
"_LEGACY_BUILDS\state\digital_coo_host_operation_queue.json","1761","Instantly","""objective"": ""MILES ENGINEERING DIRECTIVE\n\nConvert CommandIntentPlannerService from keyword-first routing to intent-first routing.\n\nPreserve all existing working behavior.\n\nDo not remove ORION, Website, Instantly, Google, LinkedIn, or MILES routing.\n\nKeep engineering directives highest priority.\n\nProduce a validation report showing these commands classify correctly:\n\nImprove MILES OS.\nCheck ORION Health.\nReview Website.\nExecutive Integration Audit.\nReview Instantly campaigns.\nCheck Google Workspace."","
"_LEGACY_BUILDS\state\digital_coo_host_operation_queue.json","1771","Instantly","""objective"": ""MILES ENGINEERING DIRECTIVE\n\nConvert CommandIntentPlannerService from keyword-first routing to intent-first routing.\n\nPreserve all existing working behavior.\n\nDo not remove ORION, Website, Instantly, Google, LinkedIn, or MILES routing.\n\nKeep engineering directives highest priority.\n\nProduce a validation report showing these commands classify correctly:\n\nImprove MILES OS.\nCheck ORION Health.\nReview Website.\nExecutive Integration Audit.\nReview Instantly campaigns.\nCheck Google Workspace."","
"_LEGACY_BUILDS\state\digital_coo_host_operation_queue.json","1772","Instantly","""originalCommand"": ""MILES ENGINEERING DIRECTIVE\n\nConvert CommandIntentPlannerService from keyword-first routing to intent-first routing.\n\nPreserve all existing working behavior.\n\nDo not remove ORION, Website, Instantly, Google, LinkedIn, or MILES routing.\n\nKeep engineering directives highest priority.\n\nProduce a validation report showing these commands classify correctly:\n\nImprove MILES OS.\nCheck ORION Health.\nReview Website.\nExecutive Integration Audit.\nReview Instantly campaigns.\nCheck Google Workspace."","
"_LEGACY_BUILDS\state\digital_coo_host_operation_queue.json","1894","Instantly","""command"": ""MILES EXECUTIVE DIRECTIVE\n\nBUILD 041\n\nExecutive Runtime Health Engine\n\nObjective\n\nReplace the current heartbeat summary with a diagnostic health report.\n\nCurrent output:\n\nHealth: DEGRADED\nFailed: 2\nRecovery: 2\n\nThis is insufficient.\n\nRequirements\n\nEvery heartbeat shall identify:\n\n1. Every subsystem\n   - Planner\n   - ExecutionService\n   - Builder\n   - ConnectorManager\n   - ORION\n   - Instantly\n   - MILES\n   - Autonomous COO\n   - Revenue Engine\n   - Runtime Queue\n   - Business Queue\n\n2. Health status\n   HEALTHY\n   WARNING\n   DEGRADED\n   FAILED\n\n3. Active failures\n\n4. Recovery attempts\n\n5. Exact reason for degradation\n\n6. Responsible service\n\n7. Responsible file\n\n8. Recommended corrective action\n\n9. Whether the issue is:\n   - Recoverable automatically\n   - Requires engineering\n   - Requires CEO approval\n\nValidation\n\nWhen the heartbeat prints:\n\nHealth: DEGRADED\n\nit must also print every reason contributing to the degraded state.\n\nNo generic health values are permitted.\n\nEngineering Requirement\n\nDo not create simulated diagnostics.\n\nUse actual runtime state.\n\nDo not guess.\n\nInspect the active runtime.\n\nReturn an Executive Runtime Health Report."","
"_LEGACY_BUILDS\state\digital_coo_host_operation_queue.json","1897","Instantly","""objective"": ""MILES EXECUTIVE DIRECTIVE\n\nBUILD 041\n\nExecutive Runtime Health Engine\n\nObjective\n\nReplace the current heartbeat summary with a diagnostic health report.\n\nCurrent output:\n\nHealth: DEGRADED\nFailed: 2\nRecovery: 2\n\nThis is insufficient.\n\nRequirements\n\nEvery heartbeat shall identify:\n\n1. Every subsystem\n   - Planner\n   - ExecutionService\n   - Builder\n   - ConnectorManager\n   - ORION\n   - Instantly\n   - MILES\n   - Autonomous COO\n   - Revenue Engine\n   - Runtime Queue\n   - Business Queue\n\n2. Health status\n   HEALTHY\n   WARNING\n   DEGRADED\n   FAILED\n\n3. Active failures\n\n4. Recovery attempts\n\n5. Exact reason for degradation\n\n6. Responsible service\n\n7. Responsible file\n\n8. Recommended corrective action\n\n9. Whether the issue is:\n   - Recoverable automatically\n   - Requires engineering\n   - Requires CEO approval\n\nValidation\n\nWhen the heartbeat prints:\n\nHealth: DEGRADED\n\nit must also print every reason contributing to the degraded state.\n\nNo generic health values are permitted.\n\nEngineering Requirement\n\nDo not create simulated diagnostics.\n\nUse actual runtime state.\n\nDo not guess.\n\nInspect the active runtime.\n\nReturn an Executive Runtime Health Report."","
"_LEGACY_BUILDS\state\digital_coo_host_operation_queue.json","1907","Instantly","""objective"": ""MILES EXECUTIVE DIRECTIVE\n\nBUILD 041\n\nExecutive Runtime Health Engine\n\nObjective\n\nReplace the current heartbeat summary with a diagnostic health report.\n\nCurrent output:\n\nHealth: DEGRADED\nFailed: 2\nRecovery: 2\n\nThis is insufficient.\n\nRequirements\n\nEvery heartbeat shall identify:\n\n1. Every subsystem\n   - Planner\n   - ExecutionService\n   - Builder\n   - ConnectorManager\n   - ORION\n   - Instantly\n   - MILES\n   - Autonomous COO\n   - Revenue Engine\n   - Runtime Queue\n   - Business Queue\n\n2. Health status\n   HEALTHY\n   WARNING\n   DEGRADED\n   FAILED\n\n3. Active failures\n\n4. Recovery attempts\n\n5. Exact reason for degradation\n\n6. Responsible service\n\n7. Responsible file\n\n8. Recommended corrective action\n\n9. Whether the issue is:\n   - Recoverable automatically\n   - Requires engineering\n   - Requires CEO approval\n\nValidation\n\nWhen the heartbeat prints:\n\nHealth: DEGRADED\n\nit must also print every reason contributing to the degraded state.\n\nNo generic health values are permitted.\n\nEngineering Requirement\n\nDo not create simulated diagnostics.\n\nUse actual runtime state.\n\nDo not guess.\n\nInspect the active runtime.\n\nReturn an Executive Runtime Health Report."","
